id,max_congestion_ripple,congestion_gradient,mean_macro_proximity,diagonal_cell_density_gradient,mean_cell_density_fluctuation,congestion_transition_amplitude,cell_density_variance_gradient,congestion_variability_throughout_hierarchy,cell_density_skewness,macro_transition_band,cell_density_skewness_gradient,macro_interaction_perimeter,macro_interference_zone,cell_density_dipole,macro_compactness_index,cell_density_anisotropy,congestion_pressure_fluctuation,mean_eGR_local_adjacent_cohesion,mean_eGR_local_variability,cell_density_fluctuation_balance,label
1642-RISCY-a-3-c5-u0.75-m1-p4-f0.npy,0.12000000000000001,0.5103997011221085,0.674868599599504,0.7259942063307663,0.7082147135212338,0.4252474425754098,0.3648879265315633,0.019799936985824444,0.09868735819518384,0.2483129734723551,0.03594837633809059,0.38254313833963133,0.3535950038829925,0.5552035227150682,0.37345466299869,0.053394492379938194,0.23310999681371353,0.029961247277715507,0.00041221674694309936,3.6185242966461516e-12,0
8-RISCY-a-1-c2-u0.7-m1-p8-f0.npy,0.13999999999999999,0.49466210545660283,0.5589175214947933,0.7074872760065574,0.7117549712525446,0.3971331427575299,0.2970944579528387,0.025209865498502487,0.046348017170969674,0.04985351796628357,0.02102827657187896,0.15768264544596494,0.14142182241780998,0.6622811728063582,0.26215416290450544,0.03787494338869478,0.21139460354129652,0.013150365716577716,0.00022748014451070403,3.220609622421746e-12,0
966-RISCY-a-2-c5-u0.7-m1-p8-f0.npy,0.13999999999999999,0.49453589474505355,0.54642760477858,0.6052160516104257,0.6007482490248275,0.3925388393668173,0.2674225441360096,0.02637246437236592,0.08091731651439263,0.1448056823059491,0.0286128898983653,0.3606287682694859,0.29876391405643277,0.7697347223713886,0.42888201119991143,0.02825198137091514,0.20651188637533918,0.02430774228980128,0.0004769574902829259,2.586821418648381e-12,0
833-RISCY-a-2-c2-u0.85-m4-p2-f0.npy,0.61,0.38578100764082834,0.30810989655474064,0.535801578394284,0.5840391884720446,0.3436662634658309,0.5575420935699255,0.029651333276743817,0.20632902415469698,0.15023090893624658,0.08609094950481878,0.15817398770322166,0.384917809992234,0.8435721189990333,0.06256745900170657,0.10140182053321807,0.2660333720822087,0.2430006075119323,0.030781766974846227,6.968888769000574e-10,5456
759-RISCY-a-2-c2-u0.7-m4-p1-f0.npy,0.15,0.4357574353151056,0.4342722008564144,0.5712777574997235,0.5712255728810647,0.355618103722296,0.294512392404774,0.034001879677162845,0.0818089250244522,0.09783540117769045,0.026823540061463064,0.12149428272167484,0.26922081283976185,0.9079583288583395,0.11346601305515103,0.03985811116752462,0.19438568425161173,0.013825493423752439,0.0004104818457249725,2.6528651968344136e-12,0
347-RISCY-a-1-c5-u0.85-m1-p4-f0.npy,0.16999999999999998,0.6635956777810106,0.40868948192843646,0.5855655104782372,0.632673871673922,0.5807296384383581,0.5198839426325879,0.04930054865935276,0.12619445275886584,0.023606501742921074,0.0362760934727991,0.1462533681082711,0.1968353611183018,0.7616797336483727,0.15409319781973663,0.06899196840936751,0.3518494397600811,0.0899280818506869,0.0023691180525147564,1.9112593033310577e-10,918
535-RISCY-a-1-c20-u0.75-m2-p4-f0.npy,0.19,0.7523526788036748,0.38527436527568054,0.676281850128688,0.711142440011574,0.6450478049008328,0.48683734300199094,0.03459686622875609,0.07980400510223712,0.0532556786526413,0.025568610739889905,0.13957947017062738,0.1792324618172405,0.5186875738373966,0.1616569391622621,0.04329431090042214,0.3437216425655044,0.04959563344198869,0.0010489181721347882,3.741757755705095e-12,0
438-RISCY-a-1-c5-u0.8-m2-p7-f1.npy,0.060000000000000005,0.688926505185563,0.43619441508818735,0.8612194474848809,0.8849664033998748,0.5452860571709442,0.3940392873198268,0.02611033342907109,0.03551681673939974,0.10917760288976087,0.012609177314103492,0.1029029609450614,0.10087690913797565,0.5349049511330684,0.21598944111762552,0.015170483831244322,0.25089202046625486,0.01912465351792113,0.0004248627466019511,5.7639171079840546e-12,0
1271-RISCY-a-2-c20-u0.7-m2-p5-f1.npy,0.09000000000000001,0.5183930117135929,0.6143103612438622,0.8030459426433688,0.7991473605679666,0.39125707841583063,0.37693448030914983,0.019444557865825614,0.045487965593335955,0.1442155157740176,0.018666534049361083,0.29964965155255935,0.18900465959099144,0.6781226506282891,0.5357431239299594,0.02674144496689819,0.19060926557570934,0.0068290591269899404,0.00019388062546670572,3.7305570340456745e-12,0
1362-RISCY-a-2-c20-u0.9-m3-p1-f1.npy,0.82,0.1131328804131913,0.5508149548379777,0.6269868097079592,0.6798288411338507,0.09028035880983756,0.47767469281524005,0.006752454016303071,0.13057754446528216,0.30049452683064387,0.0471243799999297,0.37112107939417854,0.31460328760031064,0.6100848458812158,0.4249526412108383,0.07166314200268016,0.08623798229460498,0.1390807844904128,0.013870953249256381,6.3164518905729046e-12,485
430-RISCY-a-1-c5-u0.8-m1-p7-f1.npy,0.13,0.5748390330096911,0.5254461598497231,0.7273628914626078,0.7508134439000897,0.47201038041984117,0.37326490038962323,0.026885984703779828,0.05796913652593985,0.1482104767363105,0.01486444991702593,0.21199217127197761,0.1423440331348692,0.6076683492643111,0.4068620775908257,0.02713129691341927,0.232935702066426,0.025604085941459485,0.000602314322677857,5.0952226044104645e-12,0
1370-RISCY-a-3-c2-u0.7-m1-p2-f0.npy,0.049999999999999996,0.44300583585301206,0.7950281342854427,0.7174880250729923,0.7030689855873906,0.36684511018066085,0.28728781244710194,0.028034668533210474,0.10254243835637286,0.31526395008715785,0.02567665224124996,0.37540527151661657,0.345748123220295,0.4523144667597463,0.37749990288658497,0.034746751742810514,0.20708525087852053,0.00888848622923791,0.00018941928624580055,2.6166421740838612e-12,0
1661-RISCY-a-3-c5-u0.75-m3-p7-f0.npy,0.07,0.49790286704436804,0.3997487883341767,0.5928979260904038,0.590948252717395,0.39273890598103117,0.248052879125072,0.017768858926329498,0.10480510981940255,0.19481271170645414,0.03819602647386164,0.40923373427946347,0.404478384675123,0.8500698099022661,0.3921638377164256,0.049476257495903495,0.2180446196581154,0.014916808428937809,0.0001486045574048954,3.347393409455149e-12,0
40-RISCY-a-1-c2-u0.75-m2-p3-f0.npy,0.07,0.5102282793502683,0.37330087200753664,0.6500980687570842,0.6749006327382141,0.4395046839790927,0.4589267179361017,0.043420274309544926,0.08883819391162906,0.06151436379583945,0.025691993678189987,0.14101060548104916,0.1834390370178618,0.6919235313070562,0.158948009581088,0.04275236685175611,0.2492871645802225,0.030549296502094894,0.0004124250071299558,4.090300651998423e-12,389
873-RISCY-a-2-c2-u0.75-m2-p2-f1.npy,0.09000000000000001,0.4187652096625232,0.56932611819128,0.6983064152060792,0.6999553551207509,0.3502070774102156,0.3181181599536066,0.034769865460968816,0.06022072129272582,0.13980966328596384,0.014318582413200623,0.31680613432202726,0.21961558374320478,0.7530877456771559,0.5031123077921921,0.036929777236340264,0.17376090902920138,0.011308037587903262,0.00018861898855005322,4.620013459053168e-12,9
965-RISCY-a-2-c5-u0.7-m1-p7-f0.npy,0.12000000000000001,0.5939082394946306,0.5286378050227472,0.6511366321319281,0.6432953185212105,0.4580907779526029,0.30369511656199133,0.022383966113919157,0.07969943153903189,0.1514972983598824,0.030064672519679675,0.3606287682694859,0.29876391405643277,0.7229620878530771,0.42888201119991143,0.04741306480469053,0.2387667806914231,0.016483064611091988,0.000597445680854733,2.5857958650585587e-12,0
321-RISCY-a-1-c5-u0.8-m2-p2-f0.npy,0.060000000000000005,0.5108906726257816,0.43901929356126446,0.5829229363778073,0.6295659275186307,0.4429194535734574,0.44245381295977093,0.04899626850353055,0.1318756000301821,0.03084164698196515,0.039925055536003326,0.15006025585634913,0.20455280869790315,0.7418107614649339,0.1463893886970099,0.04361577540472307,0.2763729542740116,0.07062649099179284,0.00301010620378749,2.1872141687336628e-10,527
874-RISCY-a-2-c2-u0.75-m2-p3-f1.npy,0.13,0.4833098819087214,0.61522858745109,0.7789978803754071,0.7745564685280408,0.3926139594855565,0.36005973705820377,0.042241431356877926,0.04486948640100896,0.2150432782372601,0.0113290820134921,0.31680613432202726,0.21961558374320478,0.6372570078401889,0.5031123077921921,0.022629230910137077,0.1864721481432291,0.006068295068434637,9.922843239171833e-05,4.858309019037059e-12,0
719-RISCY-a-1-c20-u0.9-m1-p3-f1.npy,0.12000000000000001,0.6414293974263815,0.3753460132878391,0.5994377784619039,0.6483434326481194,0.575159138762814,0.4496395131455778,0.05289498583079733,0.10957218605439625,0.06475087966472819,0.037634170038175166,0.2396233335343349,0.19387457934247987,0.7480399527440662,0.3606291356330069,0.05638806224246641,0.38281927176372815,0.09802563852833379,0.002490159776742192,5.980376782371779e-12,3068
579-RISCY-a-1-c20-u0.8-m4-p2-f0.npy,0.12000000000000001,0.6218217195484613,0.35081022010212015,0.6638240719942277,0.7057719804073079,0.5156043115058152,0.44749267997967246,0.03933124630441508,0.09752409084112446,0.0391186647816263,0.02853568385605837,0.03858942678509142,0.19059021485891792,0.6653420685211042,0.02458677603815551,0.05873895109614023,0.28316184744579664,0.024940892984622293,0.0004077516148415761,4.50998485615209e-12,1
1844-RISCY-a-3-c20-u0.7-m3-p7-f0.npy,0.049999999999999996,0.3500342789425253,0.5337150492593441,0.6028317970790686,0.5975114098871042,0.2719608688846308,0.31238624826414246,0.020935629024844016,0.0923590016417456,0.21522464742049247,0.04284594533475834,0.4306718685589945,0.4865713176287859,0.6871442379980666,0.4098477932141882,0.08868361251432201,0.15170784274581556,0.013479479547949485,0.00032551086376395174,2.4619693556709838e-12,0
883-RISCY-a-2-c2-u0.75-m3-p4-f1.npy,0.04,0.24703242143605317,0.5916323042276233,0.7091058771858628,0.6984764923851112,0.19905404899852594,0.2623318571290576,0.0036710502246904237,0.06321440829447447,0.19793529329834653,0.020809977459227205,0.3191843365060935,0.22319117266373278,0.6718397594243366,0.49956356131212354,0.055367108180886596,0.08377253934868202,0.015305740237854285,0.0003745561710239831,4.573622823716503e-12,0
187-RISCY-a-1-c2-u0.8-m2-p4-f1.npy,0.13,0.5616089222740877,0.40064374629489574,0.7108918662229028,0.7359215370885026,0.4814553815148805,0.35603025527815796,0.03859017018047278,0.06144894902727091,0.06651174672933659,0.017361527840839705,0.1029029609450614,0.10087690913797565,0.7301041778541508,0.21598944111762552,0.020805940763993655,0.2692086902228576,0.023556083715944493,0.0011277738497514679,5.391937125495389e-12,192
537-RISCY-a-1-c20-u0.75-m2-p6-f0.npy,0.049999999999999996,0.3789158072496673,0.2999477324444024,0.6455308938997176,0.6775146439113013,0.2963267031778067,0.40734240065741556,0.02326546896037385,0.0760740792968922,0.04774806066500911,0.026171826199200734,0.13957947017062738,0.1792324618172405,0.7043282139405003,0.1616569391622621,0.06252753003968863,0.1452287679855075,0.01582677407556298,0.00022035732258420326,3.6218638806173984e-12,0
108-RISCY-a-1-c2-u0.85-m3-p5-f0.npy,0.27,0.7359842932344087,0.19094633479828355,0.5162298037079639,0.5667955628823238,0.6386226119721216,0.5404915409539115,0.06776706694677484,0.14539956341360014,0.08867585087740813,0.052510700884937464,0.18770401601231307,0.2857720683406678,0.8269788422296207,0.16551124122863803,0.08293860183282518,0.4531664061679015,0.1612098643045125,0.01333296682287484,1.0207116068754696e-09,1263
743-RISCY-a-2-c2-u0.7-m1-p7-f0.npy,0.1,0.3702793125127798,0.2005011878271759,0.7736037910792752,0.7489423952388168,0.29350533169211873,0.4499319783921853,0.02380207469284219,0.06854565744248375,0.11146492823887048,0.019303457929035303,0.10863331851715313,0.2290318405384416,0.5594995167006767,0.1316741594805646,0.037329465128372444,0.16097995081291733,0.009750067231300397,0.00015459553167936746,3.0430908190628318e-12,0
1206-RISCY-a-2-c20-u0.7-m2-p2-f0.npy,0.1,0.5677192794607158,0.337522444231311,0.6840124606431565,0.6846839423407847,0.4623152536735418,0.3809138739345939,0.026181142716801914,0.08690529868802746,0.15195395333316758,0.02702725768813187,0.21747409857042083,0.35005177323323844,0.677531951455268,0.21518761316766255,0.02823884101880217,0.2505956493111979,0.022098761143781932,0.00044241779255221756,2.5184695243584528e-12,0
1948-RISCY-a-3-c20-u0.8-m1-p5-f1.npy,0.13,0.4132080652401103,0.46988528647885264,0.6076667469159164,0.6120006358134549,0.32098648133733787,0.18949172171423653,0.015216131415168314,0.10394169619518306,0.38426510638233785,0.03431588068951512,0.4473382366703896,0.3427711623090862,0.8059284717001396,0.5427794426518112,0.05057230731884953,0.18322328861940285,0.011820927716889685,0.00020911052257617142,4.385936353961774e-12,0
1014-RISCY-a-2-c5-u0.75-m3-p8-f0.npy,0.18,0.5095306924063568,0.39614401462468596,0.5500017604479422,0.5715459077609657,0.4165541178007899,0.40184670276074147,0.03428038884404013,0.11154554411890646,0.20098043432976398,0.05013541740835327,0.3210903591562126,0.31481361636034166,0.7816561056814519,0.31225695937590137,0.0949309205702668,0.257992594697522,0.04823919543415478,0.0011819111327405253,5.6432628025296635e-11,0
647-RISCY-a-1-c20-u0.75-m1-p2-f1.npy,0.27,0.7358179759701369,0.5365764888445383,0.7503943994050589,0.7657641008105147,0.5956401288551223,0.3029759559232557,0.02541493946482235,0.05074234448897433,0.08152364325955878,0.012910048542106534,0.19867094097014903,0.12425575977219772,0.6706046611534742,0.42664008719311797,0.028915412168298127,0.2796785638417257,0.04357204920986312,0.0005847194532657924,4.04903062255489e-12,8
1312-RISCY-a-2-c20-u0.8-m1-p7-f1.npy,0.060000000000000005,0.4992315321522831,0.4464256718074293,0.5620435515370324,0.5662203024107435,0.3915628782385265,0.19845403354760763,0.020802667123229198,0.08403407221768985,0.1607630168528903,0.02551607458031431,0.33490320340453256,0.24733044266114412,0.8636021909569327,0.48004332544316,0.023435761148289103,0.1932966597383139,0.012396943105772527,0.00010015486674321632,4.867608283534113e-12,0
790-RISCY-a-2-c2-u0.75-m3-p7-f0.npy,0.15,0.4979728290970603,0.48563732233751666,0.7091034674156239,0.7185092109326487,0.42007878364508877,0.5184355651562285,0.04342517403002351,0.12475145849542604,0.27068403191081725,0.03105392067412431,0.38493936469646856,0.34762490292518766,0.6626570722800986,0.39415674388388755,0.05414600615691233,0.2866904828710372,0.03895935413898125,0.0020651091088843476,4.524950037952887e-12,19
23-RISCY-a-1-c2-u0.7-m4-p2-f0.npy,0.12000000000000001,0.4854720266016813,0.5097570549092373,0.8326401626484057,0.8490488597173909,0.40008104157723423,0.4625372051613421,0.02685344359507654,0.04664101229066192,0.06915437546089957,0.015052216198980659,0.018581079365065034,0.1272812580895677,0.45183116743636553,0.05652488121896704,0.04060345635371061,0.20712125759657402,0.04073091620914083,0.0009884753438358527,3.246222746369689e-12,0
304-RISCY-a-1-c5-u0.75-m4-p1-f0.npy,0.07,0.6159802815886182,0.500883325585448,0.7733669924825349,0.8076912797273155,0.5072022052135292,0.44056351279090133,0.024439512859812308,0.054868306044846576,0.07236254693916229,0.018443936018287282,0.029536287156744445,0.16088532228837693,0.5487595317366556,0.03772529410850589,0.05217153217370503,0.2336308646730001,0.010819799671070503,0.0001566442898031438,3.5175124259430334e-12,0
271-RISCY-a-1-c5-u0.7-m3-p8-f0.npy,0.04,0.5337477183607268,0.513997977450826,0.6552461932958162,0.6765279719716457,0.4275404045054142,0.45353493331027733,0.024627006604035794,0.07170530506625913,0.1381443476625277,0.022480845543947914,0.24248172963044085,0.20343644835619978,0.6828482440124581,0.3480100679099287,0.03400822870663665,0.20590779369337087,0.029640238579934405,0.0003439048876444971,3.2087268186174764e-12,0
1825-RISCY-a-3-c20-u0.7-m1-p3-f0.npy,0.07,0.42689522464894614,0.6449684536047634,0.6661798969785021,0.6384700295104291,0.34004824715797793,0.2359842906922573,0.022365923588761612,0.10112369972463467,0.23789021506342717,0.033853397342016006,0.3725455233349549,0.3424152213305721,0.7022339168725162,0.37686144689712375,0.0719802039739537,0.16349824590900475,0.009337003366671426,0.00010419360706405154,2.6348506414793517e-12,0
353-RISCY-a-1-c5-u0.85-m2-p2-f0.npy,0.19,0.549158512093924,0.3665563084679004,0.5654006282965223,0.6180092963398369,0.49523373648033214,0.5235711751826989,0.04118965757780488,0.15201064463429162,0.028956077823798707,0.04248851797610019,0.06478910299440299,0.28012555009060314,0.7398238642465902,0.0,0.04319882056245129,0.406386819382241,0.20208259545467697,0.02311742628037894,3.0053397078302325e-09,3525
194-RISCY-a-1-c2-u0.8-m3-p3-f1.npy,0.22,0.5446212548480911,0.42433445204912834,0.6876245199853258,0.7100800955412099,0.4661177663532514,0.2707324347165689,0.028800784771134562,0.06900976884991686,0.2062411806091532,0.026769954950361288,0.20818097647716965,0.13705345586331863,0.794490387713457,0.40966037670838473,0.05128440098405444,0.26323920800815087,0.024196773969821093,0.0004128921059866934,5.389985886374306e-12,833
1233-RISCY-a-2-c20-u0.75-m2-p7-f0.npy,0.03,0.39127131689045985,0.4433869347521554,0.526179245827648,0.5369146171613126,0.3205004454251174,0.36711124452630156,0.028403283174346303,0.1141553138420611,0.13591885373781515,0.03565486980523065,0.3982730254622771,0.3688681076883251,0.8088819675652452,0.3786143371583073,0.03714018949011143,0.18393818745632956,0.02207010750106796,0.000284572122339834,8.706201619364411e-11,0
760-RISCY-a-2-c2-u0.7-m4-p2-f0.npy,0.08,0.4324235620821633,0.6077303461317555,0.7598513640916662,0.7592989736159521,0.35229325152169627,0.4944148536350561,0.039364768358192595,0.08003423217172959,0.12721225988348617,0.024292077620291952,0.12149428272167484,0.26922081283976185,0.6054129524218665,0.11346601305515103,0.044922791413443616,0.18869405300230124,0.010994947360489499,0.00016933649937940192,2.6684545476721233e-12,0
631-RISCY-a-1-c20-u0.7-m2-p2-f1.npy,0.07,0.6395457128477402,0.44983376557419796,0.7677389583368922,0.7794792946696534,0.5188346650760262,0.2879675924997085,0.022093293662008847,0.01915881541172107,0.10005199284004761,0.009515050350475548,0.07955315215240288,0.046870955216153254,0.7094297067984106,0.25963095173532824,0.026603307507412244,0.250553522144467,0.029373423494571404,0.0008206241215954702,3.74188862626258e-12,0
1372-RISCY-a-3-c2-u0.7-m1-p4-f0.npy,0.13,0.4029010616948455,0.5179681311044154,0.5600150059281449,0.5457377424744494,0.33398804463451937,0.18725245770163748,0.03520481846318954,0.11156817073651534,0.17555385863285716,0.028943928700246674,0.37540527151661657,0.345748123220295,0.8740199763720331,0.37749990288658497,0.047962260592506065,0.20777874186988604,0.03012148690858633,0.0005532051787442974,2.527971153777304e-12,0
546-RISCY-a-1-c20-u0.75-m3-p8-f0.npy,0.13999999999999999,0.667699791544737,0.5829336085294007,0.8442464888930966,0.8581250073003952,0.5130408175053257,0.5054925763945586,0.0193916940009858,0.03588450803541801,0.06268829344969927,0.008106437173016429,0.030018108478213013,0.13394706186901373,0.4506497690903233,0.048636799424749855,0.04201720406685579,0.21778610335946869,0.006116448245108677,7.594923804668482e-05,4.221263428766222e-12,0
1502-RISCY-a-3-c2-u0.7-m2-p8-f1.npy,0.019999999999999997,0.2779332293946856,0.5883553923429146,0.6235852813745265,0.6193407701009814,0.21951050587072365,0.30419476970078185,0.019548558884004315,0.08962863037459168,0.14999568208243785,0.031062798787742,0.40495175201728845,0.2755306756406938,0.7512619482332723,0.5992941219585276,0.05461097703968977,0.12298230932006506,0.012951526269356832,0.0003741016903783992,2.8485074967335733e-12,0
1557-RISCY-a-3-c2-u0.8-m3-p7-f1.npy,0.04,0.26993125945443824,0.5583559639662476,0.6660882628630655,0.6649832234772013,0.20858547169387415,0.19989358098543308,0.008678730441764742,0.10551725080026739,0.3206352906434848,0.03177238778935304,0.4440027615475162,0.3349081025110018,0.6774245516056276,0.5506618217495364,0.0650975391241093,0.10390807302771786,0.011527224679228778,0.0001951972501787104,4.903580194943417e-12,0
794-RISCY-a-2-c2-u0.75-m4-p3-f0.npy,0.11,0.5338487796534036,0.5352396058551206,0.6720854079479813,0.6893772591450757,0.4501491431263358,0.4736069269110432,0.038117675464833786,0.09502323986405078,0.14132284972109194,0.03782055881887095,0.13578481752470506,0.3137296142894124,0.6950381269466224,0.09280448176463485,0.04002690052800935,0.24684474547434648,0.0174758270013346,0.000326006009868671,3.4015506291600934e-12,0
1084-RISCY-a-2-c5-u0.7-m1-p5-f1.npy,0.11,0.5652531737273374,0.5897095501269257,0.6708084920008872,0.6658177418981124,0.4289685127426704,0.11842441707150733,0.02104191111224667,0.0537095133183306,0.20567114950108834,0.01921715588069385,0.29964965155255935,0.18860018120631628,0.7913757920738909,0.5432027254038992,0.02841663637090451,0.18850983598055016,0.0013900116474992626,1.8717978902360203e-05,3.67148512899797e-12,0
91-RISCY-a-1-c2-u0.85-m1-p2-f0.npy,0.19999999999999998,0.6203432582206135,0.48000561706401756,0.7415101356876275,0.7820474201178949,0.5386669262561219,0.7140093505342056,0.033939596244710574,0.0908558133100287,0.039523197528102544,0.026144461404466357,0.034303425521294895,0.1533620243334196,0.5111158844377619,0.03057420510570763,0.03837798536728439,0.31658111476585793,0.06060641694939694,0.0021863209029106155,5.2198031652877794e-12,785
1567-RISCY-a-3-c2-u0.85-m2-p1-f1.npy,0.09000000000000001,0.41032752072453227,0.5185685647875872,0.610206808340551,0.6313223937144683,0.34375285821028684,0.47937454200701063,0.04113945814484459,0.11866223827887187,0.26007279555088725,0.034823750268291445,0.4678209335036018,0.37758866166192073,0.7838578025990763,0.5184111725261021,0.03712368590616365,0.2173394000495239,0.022125287247516088,0.00028290603058941086,6.111092898216802e-12,9
1519-RISCY-a-3-c2-u0.75-m2-p1-f1.npy,0.08,0.4940181222728294,0.5304065726045711,0.5902180290798488,0.5803477563351698,0.4064003044207936,0.29217609263053085,0.025799676169569845,0.08814753432949662,0.149716273800807,0.03394207225247245,0.42447284523981293,0.3047340150142376,0.8591450971968637,0.5726737114970525,0.06381615525552449,0.20774819034641367,0.013617414173566458,0.00023093000831659057,4.388837971553781e-12,0
170-RISCY-a-1-c2-u0.75-m3-p3-f1.npy,0.15,0.6619123409013496,0.5242695393812971,0.8009948654406924,0.8090765656794001,0.5379965775253326,0.31843097287093214,0.027016019649433343,0.04887371332262491,0.12318210155519378,0.008548719378452446,0.193900565051274,0.11448356199844678,0.6294705187412739,0.4309987070465464,0.020644663285084228,0.2501672129412494,0.013973216330131375,0.00025975214158103333,4.474128058793628e-12,0
1037-RISCY-a-2-c5-u0.8-m2-p7-f0.npy,0.13,0.5671915318271052,0.23912179948376472,0.45173847083837293,0.48634932187777563,0.4969526378080605,0.39230319338157,0.039944153708000515,0.17685713616513368,0.12055743198392536,0.0627033909370761,0.34061999559674433,0.3581089826559668,0.8935667490065513,0.281932999670638,0.06538213006091904,0.35136643635403875,0.09861862159613566,0.0038749387449172564,7.700287086372999e-10,200
1683-RISCY-a-3-c5-u0.8-m2-p6-f0.npy,0.72,0.12970681205397755,0.46699849566322527,0.06450618932643999,0.06952634320096213,0.1187980154879226,0.019019049219403984,0.008795374837216128,0.3897686044051073,0.20958023492414263,0.2707749231449412,0.4354658868932419,0.6403863577530416,0.9998926001503596,0.2916534588146531,0.43575222301198907,0.0947225524782813,0.11177455872040777,0.010052110731713793,1.786379360006754e-09,10537
1064-RISCY-a-2-c5-u0.85-m2-p3-f0.npy,0.8,0.22629304771698353,0.4893717476221867,0.47252160390968756,0.5080782734081795,0.17991856512313686,0.5589891093683423,0.02299835487982845,0.18515189231473736,0.08349476935615237,0.05498218216211749,0.13340195755128487,0.56903637069635,0.7492750510149286,0.02957504533914923,0.07399045305745676,0.17656078670235248,0.36954352029493337,0.08374297140462855,1.5151119516819944e-09,6757
1601-RISCY-a-3-c2-u0.9-m3-p3-f1.npy,0.04,0.12133900742687415,0.45555438879167154,0.5871503395043817,0.6140994455131343,0.11078895046598886,0.3525749250394037,0.009795130762938167,0.16962438256575027,0.22689179911776292,0.042859148441115644,0.3796910010911784,0.35100634222107163,0.7078187090538073,0.3798472923774967,0.06296311277280815,0.07344119321593305,0.05372185620981079,0.0013581279915996544,7.099246428875463e-12,2682
1737-RISCY-a-3-c5-u0.75-m1-p5-f1.npy,0.04,0.3712327759028779,0.69881040996127,0.7348994292028234,0.7252163191765031,0.285139573767392,0.22666854067288875,0.01963725475607275,0.07227478209831845,0.34826190627420867,0.02859368343253156,0.4278042968177665,0.3098628009319182,0.5466115347438514,0.5663108138553851,0.04873646742453576,0.1461167918653341,0.005682041530468566,6.368008100064011e-05,3.941995648772338e-12,0
891-RISCY-a-2-c2-u0.8-m1-p4-f1.npy,0.12000000000000001,0.4514735911224432,0.49741611321014867,0.648247873183348,0.6611907055681217,0.3813925442760604,0.3183567803886286,0.02850769323012458,0.09886848630392436,0.2194464616240776,0.031419244187564005,0.33681482703271975,0.25402860471136424,0.7448179572548597,0.4820174831625559,0.053872684307449556,0.22487971356864855,0.028519826133980374,0.0012966036300601726,5.036879809890508e-12,12
336-RISCY-a-1-c5-u0.8-m4-p1-f0.npy,0.27,0.6173438774739849,0.30572984668896935,0.7167526542217432,0.7578909604207924,0.5326409652402024,0.4903889692913033,0.03465285393400724,0.09088748716967851,0.03664956864778168,0.027247024371761852,0.03858942678509142,0.19059021485891792,0.614327139942004,0.02458677603815551,0.04370065018823206,0.29937067896844033,0.035271841455642924,0.0005602822408935468,4.240041951166486e-12,0
230-RISCY-a-1-c2-u0.9-m1-p7-f1.npy,0.21,0.6719547143626137,0.3343728719551845,0.5061914153254136,0.5576122820943175,0.6159803685464192,0.3573855132967998,0.04339293479218491,0.1288088643922626,0.09855078898253299,0.04194703333686163,0.2396233335343349,0.19495858141340927,0.8805713672000857,0.3584371210758025,0.07806714552012477,0.48219770328314215,0.1948247946367711,0.016488953655261526,1.3328575128458792e-10,8047
1225-RISCY-a-2-c20-u0.75-m1-p7-f0.npy,0.12000000000000001,0.49627136572812824,0.49261773597111935,0.6571267522652755,0.6528845563497856,0.3943608625797445,0.35846285133854383,0.023089889313406588,0.09843699338056769,0.15900077264080514,0.028071722818732034,0.376855001638068,0.3352478643541289,0.7680163247771454,0.3995972405972976,0.05319023726218815,0.21929157966797974,0.03683924567477892,0.0008389273280027014,3.295268445236585e-12,4
1973-RISCY-a-3-c20-u0.85-m1-p6-f1.npy,0.060000000000000005,0.4121551818966717,0.5304152271000117,0.6107677097619082,0.63269048658788,0.3166207742057247,0.3055188016917924,0.023470433121187982,0.1235497134715626,0.2742374521010205,0.03481945859486556,0.46924781992151116,0.3758574941755112,0.624046826334443,0.5119280686489278,0.05227409961627984,0.1662422630900986,0.026747935084050694,0.0002586277843719016,4.784147160238572e-12,0
469-RISCY-a-1-c5-u0.85-m3-p6-f1.npy,0.049999999999999996,0.5516720583544522,0.3932486001314206,0.6841586091813664,0.7271546471147512,0.4620990071057839,0.4681124140244245,0.028189524829482455,0.08512249620834694,0.21726359160346193,0.025877003103983914,0.22723695045120923,0.17018832513590476,0.753141445601976,0.3814243042041634,0.049184302503813684,0.23722638881197927,0.05323617801053578,0.0007943765617736006,5.440495635591539e-12,0
1302-RISCY-a-2-c20-u0.75-m3-p4-f1.npy,0.07,0.422403159216814,0.5569282434246237,0.7126533452954426,0.7140327468883418,0.3488552345496871,0.24913332108837144,0.014530036890111876,0.06419066441682092,0.27190589433143925,0.021416378315755227,0.3191843365060935,0.22362800931918192,0.6828482440124581,0.49851626548642447,0.04657676580224336,0.1803774405337778,0.02228286757895813,0.0005357002192955287,3.896392255826407e-12,0
1738-RISCY-a-3-c5-u0.75-m1-p6-f1.npy,0.1,0.49122144390622147,0.5830556516942069,0.660031235904329,0.6537291060073447,0.37572513533304686,0.19469674462706382,0.01719750421575904,0.07170899991976026,0.31286749290199684,0.028940892762152892,0.4278042968177665,0.3098628009319182,0.7175383954462462,0.5663108138553851,0.04585656345666535,0.19176203199470632,0.00401776173369136,3.69886832269913e-05,4.0048014835621474e-12,0
