id,horizontal_power_distribution_symmetry,mean_power_sca,heat_intensity_correlation,central_power_saturation,vertical_power_distribution_symmetry,proximity_power_pattern_asymmetry,macro_power_proximity,mean_power_density_deviation,edge_power_intensity,power_sink_effect,mean_power_all,mean_power_i,power_balance_ratio,power_gradient_variation,localized_coupling_variability,power_intensity_anomaly_detection,localized_gradient_intensity,spatial_correlation_power_i,uniformity_index_power_i,spatial_density_power_i,label
2615-RISCY-b-1-c20-u0.7-m3-p6-f1.npy,0.1310582651665929,0.3845250461050521,0.6533529710417789,0.778664557756826,0.3968114818109249,,0.22617685104090657,0.15389787608666855,0.12683880359934563,0.2796998709158028,0.11033795572853067,0.10993048616927034,0.7290505618425744,0.23893586838394448,0.22051659995763717,0.19764919338934245,0.2045398248750197,0.14918014434664084,0.17755046763390947,0.24427307779541851,22696
3090-RISCY-b-2-c5-u0.8-m2-p1-f1.npy,0.014240246262977374,0.15203089877471135,0.668042112921881,0.3503384758196991,0.6077603636179194,0.14364140845569434,0.13265745829055242,0.046752462843505926,0.09640523894288416,0.1561084473250925,0.053953790993334604,0.11996470846192075,0.5586657242786589,0.09782463348708154,0.14204252888382762,0.06515994162426536,0.10109670381718544,0.11369285364346149,0.13761637318213749,0.1569516897255614,18217
2843-RISCY-b-2-c2-u0.8-m1-p1-f1.npy,0.20189934533189152,0.18371869425929216,0.8386666442927897,0.6520804350625689,0.20135568334656914,0.24120326350867088,0.1452211205250885,0.20580934576594584,0.17209254900220744,0.15919282646931832,0.11613264377029495,0.14340705601465212,0.6105881939374423,0.10684008523756133,0.20001896629424853,0.14002287697708354,0.2436700345326564,0.22995629322991107,0.2647068539812506,0.22041279201633024,18119
3020-RISCY-b-2-c5-u0.9-m2-p3-f0.npy,0.18179430440412808,0.2590733100835341,0.7333130793385325,0.19397742082898123,0.38647681999100547,0.2717918217098847,0.2969899763648092,0.26122129113764714,0.3810187930907167,0.3052438135406548,0.21546670810916047,0.08289676440578747,0.6914395005163303,0.19921205238164102,0.3068700344522672,0.24462588253855555,0.275715979693339,0.08826708883588319,0.10824694178190297,0.0581991381265593,13558
3487-RISCY-b-3-c2-u0.8-m3-p4-f1.npy,0.1334017988648344,0.2272230238934757,0.7861813040448795,0.7154338767373989,0.25789632818208597,0.27507375148758895,0.22787312699499102,0.14228649290173656,0.16964175824972771,0.18202602196029638,0.09124647025699176,0.09733199297452508,0.579439685998023,0.13019399395892584,0.1735722108413832,0.11308326430797144,0.18575389488262112,0.12037206073567192,0.14522207716571278,0.1228396461782717,17214
2819-RISCY-b-2-c2-u0.75-m1-p1-f1.npy,0.11869698748643903,0.20122422958651764,0.7902305969093502,0.5996156794964781,0.5286237905456374,0.3375237277582044,0.27620296055595145,0.2019380836445353,0.2598074550388105,0.3051612529739214,0.1768735541736821,0.12813189724661828,0.6458215262300837,0.14468661900828955,0.251612879331584,0.18199029700627145,0.24850574973838296,0.15863473209916923,0.188002948100222,0.16284871853027894,18403
2016-RISCY-b-1-c2-u0.7-m1-p5-f0.npy,0.10527276396983726,0.228763131490628,0.7942242901236423,0.923600895974684,0.5967801105290322,0.25612911640137914,0.2232284096810096,0.2101097144646356,0.2246408957019762,0.2524399821164561,0.14094306626073153,0.2103542043130581,0.5615465861541947,0.17165315782392854,0.2356997770443215,0.21263755768548098,0.23022602143199405,0.22845592610534204,0.26312811541821546,0.28441823542753464,20910
3703-RISCY-b-3-c5-u0.75-m3-p5-f1.npy,0.05094980357814011,0.18541476477327318,0.6401943155893957,0.7049713554063277,0.4398146141415615,0.22739785347403735,0.16564282104724382,0.06114637414603541,0.10884696640760749,0.21170631681589458,0.056093757362488776,0.09799966908656016,0.5581120746898955,0.1109342326702189,0.14430893232379283,0.0696564509131069,0.12367451312210542,0.07883440448436901,0.09717191296772576,0.12574279882059425,19069
2562-RISCY-b-1-c20-u0.85-m1-p6-f0.npy,0.1877861613807562,0.4084181339668221,0.6669808414813394,0.25973552445061826,0.12166427020955109,,0.1755348995563526,0.1651319932534926,0.1027598212152317,0.24453101636169072,0.0869101497533373,0.11179719814368805,0.8448632638385176,0.22072608474370897,0.18260377907446884,0.24592750364848337,0.16629813784515174,0.16670901166099206,0.19687187234646508,0.16870038557496037,17252
2246-RISCY-b-1-c2-u0.9-m3-p3-f1.npy,0.16305881764040703,0.1983366984464554,0.7948503664147042,0.7513060659842818,0.3354111726459125,0.22484463808894062,0.10150252572409411,0.2120246147425871,0.13095300350677164,0.12638196533507756,0.07624645222586748,0.21661914069399787,0.6650308690793367,0.0966732083247192,0.20925464989416337,0.14826647733995973,0.2406801969171068,0.20640740150296044,0.23976691410561046,0.1643456566114765,16031
2492-RISCY-b-1-c20-u0.7-m1-p7-f0.npy,0.15808547959933505,0.3314241271705608,0.5611094466953923,0.7035742762251603,0.5327990354659065,,0.42232377137941224,0.2623426099428001,0.353690092880759,0.36805963403709835,0.2763382683899148,0.0722907561109018,0.6989887819368491,0.31146743609978317,0.346687582154157,0.3901313454029109,0.3163151652612152,0.05405420475796208,0.06756756343401371,0.19224313903379453,20073
3389-RISCY-b-3-c2-u0.75-m2-p5-f0.npy,0.2572710793724347,0.27115728749150003,0.7786717904810962,0.12998803050839766,0.005877032085722721,0.3547607064067505,0.20526652717013327,0.22445315960183065,0.19271508236284401,0.25325499186708866,0.11923719391945484,0.15927086388371933,0.6299940720834996,0.13694521743105426,0.21958270251050582,0.1705912515284187,0.239823098747101,0.14961737930802982,0.1780354451086864,0.16157858924926283,17707
3066-RISCY-b-2-c5-u0.75-m2-p1-f1.npy,0.11822140951280036,0.25272413932788496,0.6822694162361485,0.2285308283182657,0.18122963884899793,0.2563965925060543,0.18738257364089084,0.09268592266182724,0.10591854888097363,0.24991297113663208,0.0707105545004581,0.06797053493131686,0.5696745689560349,0.1419152279650276,0.17634541750090255,0.07494182148069262,0.17845666189536502,0.15324052553649098,0.18204847694743465,0.16039918348831939,19298
2807-RISCY-b-2-c2-u0.7-m2-p5-f1.npy,0.19609706225179013,0.21709802430125524,0.8136336724687805,0.3018441773920917,0.23238294543109236,0.21858595168307815,0.17354643839476658,0.206581254970792,0.20354618303352512,0.2095152078754759,0.13804833416830423,0.2227691199043317,0.6440817548952061,0.12708215152887165,0.23099361254194095,0.20999487240168813,0.20189264301518905,0.23340452902603237,0.2683298850124678,0.23256974370605576,20916
2901-RISCY-b-2-c2-u0.9-m2-p3-f1.npy,0.17739384674533415,0.2980481958524244,0.7778302070876806,0.17672580734420937,0.262532302946724,0.32859678975150564,0.24084483886518748,0.18175280657867576,0.1986088894007909,0.28244100959287016,0.14372619050980137,0.16394974965346285,0.5519727848397983,0.195207810222205,0.30516294702317376,0.14483493077742277,0.2651420018093285,0.22421158263896512,0.2586548061558339,0.274302562939442,21291
2523-RISCY-b-1-c20-u0.75-m2-p6-f0.npy,0.2656623380178814,0.33372162129300953,0.6206686757033828,0.18144786439879548,0.04069923087518976,,0.30461984293186806,0.22713795271911374,0.23354777804526616,0.31682276664001574,0.1990719891474202,0.09076399868426832,0.7549025837907593,0.28151422083523775,0.26190138953073727,0.31302015540567185,0.27032733232487255,0.12138510979239803,0.1463718148404637,0.24527103651621684,19391
2681-RISCY-b-1-c20-u0.85-m2-p8-f1.npy,0.30557361324850674,0.40092459968765304,0.6972688735626851,0.2670256014917725,0.10673674011371112,,0.35846998877232483,0.310174801854476,0.3919810424683369,0.33073893177346997,0.2970414551771233,0.1168359764283117,0.845640730376898,0.2909575216983176,0.3499616939272297,0.3929318029424525,0.3146296562182414,0.18740803249227955,0.21937912483207023,0.1725561351780449,18208
3470-RISCY-b-3-c2-u0.8-m1-p3-f1.npy,0.17345065841172308,0.1828165199462365,0.7597687077219204,0.36303922470137406,0.17796598819571272,0.3704973536410291,0.3129464288471032,0.17165549122145685,0.1860300212943748,0.32230850627778385,0.1378244372135578,0.16257939345194708,0.588194501227891,0.2207006906294589,0.3312157722603046,0.14069340906401606,0.2955985891792205,0.1427708048058507,0.17042186463821385,0.15137219324109774,18042
3840-RISCY-b-3-c20-u0.8-m1-p4-f1.npy,0.1537683593821107,0.20438055377695008,0.7374504579527996,0.3553433580943412,0.2936540776319497,,0.25492980299275386,0.17799155760548613,0.19456961884558738,0.23387766373411872,0.15317662692849318,0.1335045497477755,0.7962414630060138,0.2338631906219813,0.2606163660884593,0.20001577722557484,0.2376242172644047,0.11327471231606151,0.1371388133697783,0.09466999319573599,17782
2885-RISCY-b-2-c2-u0.85-m3-p3-f1.npy,0.2614422723945495,0.27512648285939134,0.8161390301528479,0.28168009954413487,0.03757584426661981,0.2932278366180744,0.24675475823628285,0.24383782202288318,0.21285494656862597,0.2943955178346257,0.13708882550581172,0.227937569566698,0.6579015323488164,0.22016841855512098,0.30480376850544094,0.18254249990139232,0.2915210729895365,0.18422688119671432,0.21594084712457762,0.17183034701746425,16868
2692-RISCY-b-1-c20-u0.9-m2-p5-f1.npy,0.21623521570957988,0.4805631254818778,0.7190594576446072,0.3712730315913077,0.36464496716283784,,0.3070991722761633,0.300514897288339,0.27456366085647477,0.2988848287390361,0.20862504192255965,0.1280592825510811,0.8715864622071927,0.2696422074580413,0.33067115182478196,0.29732181595866364,0.2941100512513289,0.18174420095796795,0.2132523650872501,0.14960308459968252,15819
2160-RISCY-b-1-c2-u0.75-m1-p5-f1.npy,0.17343460234748975,0.2421362711356801,0.7786507545900041,0.5760439665150401,0.2575469541152561,0.2564845218423166,0.2007629691990654,0.17427047312393384,0.20283849953202843,0.2259619082172849,0.14904246394106885,0.18132221072219876,0.5224599691424693,0.1997997627025912,0.3084070623811112,0.14530824754466926,0.2614758589872775,0.25818993908979404,0.2941705738120117,0.29671127239736905,21578
2550-RISCY-b-1-c20-u0.8-m3-p2-f0.npy,0.19476062412856804,0.39630254018307465,0.6034323267141617,0.3500850457895706,0.4128915071665844,,0.36830095934394813,0.27600919413559977,0.279444128479639,0.35535932505257756,0.24497450534127346,0.10141749103913758,0.7390383739776143,0.33139196587479564,0.36074090245860274,0.34954443261152524,0.34887306143615177,0.1095613830144585,0.13288979280710045,0.21723746881379002,19123
3614-RISCY-b-3-c5-u0.85-m1-p4-f0.npy,0.05197004216170581,0.09070845845690378,0.7086797389524864,0.28802731929495984,0.18318747452881345,0.1632182158222516,0.16203584671093318,0.02220229105882421,0.0951531646071973,0.1689491712042654,0.04980355504609612,0.0996267555731506,0.6142823372783313,0.07558337426255574,0.13340593720888683,0.055378061767838105,0.08375136813768769,0.058610193016366,0.07306879247185272,0.031707870265366256,15065
2129-RISCY-b-1-c2-u0.9-m3-p6-f0.npy,0.15468145548663942,0.1660197962677233,0.7950886117578277,0.7611367458786025,0.3335120963716433,0.19988379085680658,0.1260757730981591,0.2005891262257049,0.16432054902297122,0.15089846385301903,0.10869247695033155,0.18371543854218178,0.6219904292420132,0.09670201595690409,0.22058800442545978,0.14660986865459708,0.2399829766953669,0.18935845574008336,0.22148367624855325,0.1629394420503516,16021
3378-RISCY-b-3-c2-u0.75-m1-p2-f0.npy,0.12398818650785787,0.2116813303669698,0.7171289892131849,0.44147739081359416,0.13977314534000546,0.27647337620549617,0.19675008213219403,0.09602741715335589,0.08733300821744028,0.1980239393189575,0.05693624635137002,0.13919613703935232,0.5075050196458389,0.16675238457425667,0.2009692068482392,0.10866564114700428,0.1803222374616016,0.10723370697399498,0.13021920492447137,0.1589929689271944,18089
3086-RISCY-b-2-c5-u0.8-m1-p5-f1.npy,0.11071986566801062,0.2764895226354657,0.7131180296502762,0.11796451839660277,0.4393823234620127,0.2925730571505504,0.22768437283394366,0.14487289207124576,0.13490072617575383,0.26098872119347405,0.10952214736207239,0.0895620852793709,0.6145816826140085,0.1912374665415416,0.2710492356716694,0.08996962884076834,0.26482301071915987,0.13686320588492917,0.16381960979119203,0.1412565207530052,20213
2991-RISCY-b-2-c5-u0.85-m1-p6-f0.npy,0.11120098150683028,0.22688468200271372,0.6578330164704558,0.29891274695071113,0.3296699029703045,0.22026949108612626,0.21822244741214453,0.11944141406754066,0.18315346377700326,0.23650947782355564,0.1144591074325815,0.0621767478407774,0.5929050527834918,0.12149862202533529,0.2086130663005416,0.09975150869719557,0.18632149933839326,0.09860258198692695,0.12026783726046308,0.10274438648219553,16637
3074-RISCY-b-2-c5-u0.75-m3-p1-f1.npy,0.0706920213841353,0.19548815707580802,0.541084481732764,0.7266945407192666,0.41293571526047607,,0.16819019686578546,0.07863372903024457,0.15650952807471097,0.20820725219535868,0.09042077415920058,0.04838177091067919,0.47605413252821926,0.12756749671286477,0.17137626353646734,0.09651717745434463,0.16365238347126343,0.029780946559107513,0.03777853704732381,0.1302336130641869,18615
3778-RISCY-b-3-c5-u0.9-m3-p8-f1.npy,0.033267007346968136,0.12304493118540288,0.5843845310973794,0.9108062215993008,0.555727260107617,0.16917995527274526,0.20957849561569358,0.07555614310472775,0.26087418473418655,0.1951124826205568,0.13642990558042264,0.02636005845246825,0.496285815093371,0.09008050785319188,0.16195402903021622,0.18759121208535479,0.12995154274736692,0.024405357892530233,0.031065017264035766,0.08673168518938534,17343
2493-RISCY-b-1-c20-u0.7-m1-p8-f0.npy,0.11990489679566996,0.2859278925000554,0.5538905599699206,0.696422758884126,0.5392613366964931,,0.27585358321504333,0.19845139687695834,0.28282773615783113,0.2980429668046553,0.23353781176025823,0.05297241423033,0.6968283301576655,0.2465634649906993,0.25674997160984475,0.37301305565416315,0.2442083771508065,0.045670407894488174,0.05737225408843205,0.18462236334769788,20279
3769-RISCY-b-3-c5-u0.9-m2-p7-f1.npy,0.08972917564004249,0.1790160181448051,0.7288848424852583,0.05615605552795888,0.1856863490967905,0.19643066618399002,0.16444824572882666,0.0718550259880199,0.10372923349700947,0.20676082752230862,0.05100767559542884,0.07616352730762324,0.6391220971680461,0.07581283276969814,0.13300493988332163,0.0624383702125981,0.11947765590708803,0.0703455368205676,0.0871160097931497,0.012519845770015858,13593
2768-RISCY-b-2-c2-u0.85-m1-p7-f0.npy,0.03358058982805959,0.1449262914584973,0.7081494812742837,0.09403130694118086,0.503606206591138,0.3769245244698167,0.2146018877802065,0.05413926521212803,0.04892590691207421,0.17505470035060422,0.05420048996604932,0.11063622668350212,0.4760872284019285,0.13790299435985148,0.18851332489548095,0.0676842977162466,0.16312942443169975,0.10469128984429726,0.12729588122441293,0.136992515309594,13603
2038-RISCY-b-1-c2-u0.75-m1-p3-f0.npy,0.14352873006204014,0.2500752640954036,0.7437975351144686,0.628856626206381,0.2953522969457886,0.2526959983023761,0.20199654690927643,0.14405175607907178,0.17311757910944564,0.23750169855009273,0.12780796866524263,0.16735826508281712,0.48742151983544457,0.20294414235321473,0.29735698540807715,0.1255078294481915,0.24525528014669146,0.2209029247819535,0.25516001656662257,0.3017010660013608,20968
3454-RISCY-b-3-c2-u0.75-m2-p3-f1.npy,0.23202366195132718,0.2780645294039899,0.822698310786576,0.12159977614874945,0.0015211848181897365,0.24681053424415045,0.16429348670386723,0.191364380340592,0.14262191504484345,0.2250497342203971,0.09211205088876032,0.1946951481874268,0.6023419513311296,0.14187783496979267,0.22774069797181962,0.1688163136512444,0.21324330211513426,0.17774325586359285,0.2089101266844976,0.18108414606486734,19109
3303-RISCY-b-2-c20-u0.8-m1-p7-f1.npy,0.1858877921034549,0.2840592178195969,0.7108837100086816,0.12302025950954498,0.4097017498383977,,0.3886906555868669,0.25515289558318943,0.2566509536000777,0.4268460310693212,0.2352556094199343,0.15771106412923044,0.7734473391766413,0.33291882754796126,0.4176455098210718,0.29444247229124754,0.3624115002807718,0.15854611955686837,0.18790529495684605,0.20358357904286684,19361
2029-RISCY-b-1-c2-u0.7-m3-p2-f0.npy,0.19944144808867548,0.291824520068969,0.7492695200587733,0.6129071516499116,0.3219608764930761,0.3606777067665523,0.19926136912505482,0.224647378590198,0.17395621642103382,0.24920935856275406,0.1534653584686132,0.1114025181841527,0.5957868368869542,0.1466941705982121,0.2702934077148337,0.17181398651047208,0.3013709354766098,0.23019115692153735,0.2649536250804473,0.2961669312769335,22064
2288-RISCY-b-1-c5-u0.75-m2-p6-f0.npy,0.2373358915484855,0.31530341604091294,0.6859186873936518,0.3068258593101846,0.052180204861786914,0.28981871533271664,0.1993965471159928,0.20480666514033663,0.17359776305651275,0.23170355297541623,0.12061072907308015,0.1457808703121031,0.6006392052118369,0.22192587868662034,0.2492404208553285,0.139155129570465,0.26123811726351903,0.17978563926982816,0.21112808421815088,0.21415286913132225,18749
3221-RISCY-b-2-c20-u0.85-m1-p6-f0.npy,0.15275823447385217,0.32917815015501334,0.6394360956713849,0.19131169455869748,0.3353933639216727,,0.29293092466638976,0.18451170557793556,0.23721090874475353,0.3018650471877142,0.1843892196987448,0.057594881945111726,0.7673729306227045,0.21400662101148354,0.2585358952311913,0.2703033171616771,0.23544881798679068,0.08633102200769427,0.10598195473910632,0.14402358811521887,17010
3835-RISCY-b-3-c20-u0.75-m3-p5-f1.npy,0.11382744082302926,0.2318678911392435,0.6915864136820811,0.7945649214525831,0.2776600331494382,,0.16349156156793643,0.1179390034299394,0.16594441030566137,0.19802489616196006,0.12095041682520544,0.09117470373181799,0.7930270699465622,0.14650411722702983,0.16237785785130787,0.15702283753401963,0.13543422247517323,0.10854459579024339,0.1317238433340756,0.12297573145838059,17013
3300-RISCY-b-2-c20-u0.8-m1-p3-f1.npy,0.16217134228759478,0.30354457451841915,0.7305365273645368,0.1273161883399559,0.41567610775439207,,0.23734605083686183,0.22767296746502153,0.1954512633126213,0.26134056075450085,0.184733448146269,0.15499088851924045,0.7539455689090963,0.2754210977605798,0.3406667530079501,0.21784404212519226,0.31264780327567715,0.1418399875820302,0.1693835448412223,0.1709684735767748,18622
3342-RISCY-b-2-c20-u0.9-m1-p4-f1.npy,0.2530463101788088,0.34428938568261486,0.7761151280591005,0.3354187151122316,0.193805553357624,,0.29768482060924073,0.30309314612278293,0.43277119936082303,0.32082166613312246,0.2588210669813321,0.13429038040546987,0.8800802129786471,0.24521360693381583,0.3319576420014944,0.2964540685520451,0.2829457639503678,0.12643696385282688,0.15209106197678723,0.06060331140848263,13963
2096-RISCY-b-1-c2-u0.85-m2-p5-f0.npy,0.27962889199413427,0.3325205792532112,0.7147087898629381,0.26702492471420575,0.05289263894140765,0.3126400128623116,0.20147666637755374,0.23354113367244678,0.19560856336896865,0.265398898748155,0.1433019861852634,0.20621696945815396,0.4922413818907545,0.2767164962752426,0.32706684741548636,0.19524316648917284,0.3228246262944427,0.2498720418052719,0.28553687358223245,0.3773191199818553,22629
2097-RISCY-b-1-c2-u0.85-m2-p6-f0.npy,0.21542600633116654,0.2735165649598796,0.7184058192729421,0.25498541066093483,0.04615154201896944,0.3254225191630241,0.19066697474647992,0.15943615436822295,0.13799261780888628,0.24201430312816252,0.09925664177191079,0.16123073620190845,0.5257637638937868,0.20316953795441278,0.2247760460209431,0.16258430954916575,0.23133675449669816,0.2723332913575406,0.30876600991550296,0.35840326604672257,22521
2017-RISCY-b-1-c2-u0.7-m1-p6-f0.npy,0.07720199762676686,0.2096631093952938,0.6928564598785352,0.8776812824727679,0.4916584728211572,0.23249314114908542,0.1827570247448923,0.11208010411938751,0.16674893151260078,0.22097950576256548,0.0967157279298074,0.13117156568495883,0.4649036433281192,0.14635553518396283,0.21196788374840975,0.08953575513745907,0.18343756078733015,0.16717306697205797,0.1973801733989473,0.27598094806078477,21063
3313-RISCY-b-2-c20-u0.8-m3-p1-f1.npy,0.07144545666840085,0.24259507278109188,0.6796848293843945,0.8815352984426608,0.6063759201694995,,0.2545874004697872,0.15235704019968427,0.22253771984057735,0.27957405108147654,0.15503632485105687,0.11632683575175284,0.8134146237428356,0.155922499896185,0.2122528744126821,0.20285567782905373,0.16595406618105946,0.1030574258532797,0.12541385968046248,0.1236107960988887,16990
3016-RISCY-b-2-c5-u0.9-m1-p7-f0.npy,0.14512966924051435,0.24842424503529753,0.7408472002557716,0.20603514845241086,0.39317535466446346,0.24702817612774813,0.2123383006372192,0.203250984065788,0.23053450542994952,0.2540835854934866,0.1183571900902102,0.144473869649311,0.7078114030561314,0.16281031288929354,0.2319886086998792,0.14124561195913699,0.23042998117397656,0.12237177618386375,0.14749081127509156,0.07752324790201859,13609
2427-RISCY-b-1-c5-u0.8-m2-p4-f1.npy,0.1601752250884655,0.18192261149023403,0.713643114144102,0.27162141021421987,0.014980223882115475,0.15674764811312564,0.13127831861742162,0.10562543860183016,0.18565607249949678,0.12306045458851965,0.10935029861723328,0.11866807611625227,0.5766729092652763,0.12047364204974992,0.1915998129227212,0.09608330375103535,0.1601806268878191,0.1715954534848811,0.20221434811441497,0.18566568382853255,19086
2256-RISCY-b-1-c5-u0.7-m1-p5-f0.npy,0.10784965280812014,0.1643812696312201,0.6747493198596097,0.6423513885911528,0.3708684618226563,0.24667070589553974,0.20099090213335008,0.11629253349314578,0.14624056310063688,0.2269798866125154,0.11142570300608592,0.12019775894443979,0.5456924079382912,0.1822195507588859,0.20476639395757185,0.1302804401845935,0.19520233303231488,0.16251974898571914,0.1922768216555366,0.23470174642776143,19832
2125-RISCY-b-1-c2-u0.9-m3-p2-f0.npy,0.1378170138971434,0.14645030684229737,0.7814679253766141,0.7923216675288045,0.3461249104280838,0.2574593533820192,0.15311259788850284,0.17930324375108792,0.16174375857237788,0.18414657665308054,0.09724420030954492,0.12204315236604099,0.6175857342539944,0.06778631211532271,0.1738755774614033,0.15370962016329426,0.20833641752849796,0.1841276778704109,0.21583355866713327,0.15926513948741217,15953
2494-RISCY-b-1-c20-u0.7-m2-p1-f0.npy,0.22161389818986194,0.3601978485858706,0.6587298912259283,0.3287202124399845,0.10392029584569659,,0.323337826495626,0.19441571554575815,0.23342769981887207,0.3339976804933348,0.20528789887304666,0.08031603177479252,0.7524877770083609,0.2378466825706011,0.2829912732165983,0.29546799195361495,0.2489857568411527,0.1638884561911943,0.1937796247672231,0.22218190065774557,20139
3442-RISCY-b-3-c2-u0.7-m3-p7-f1.npy,0.14540161727570527,0.28757403349166566,0.7809851235514533,0.9208162584442794,0.3913035703610896,0.30521973652387724,0.22839067735574836,0.20572632624952236,0.21018340217340925,0.2445301991032086,0.12305900182877458,0.12747736761017897,0.6046726290391983,0.12659973006916447,0.21964846152980322,0.14337553741174613,0.2322485569293749,0.12550818280117165,0.15104134803855596,0.14207303243365843,19619
3383-RISCY-b-3-c2-u0.75-m1-p7-f0.npy,0.10876429250927927,0.19894629537335384,0.6968042110616897,0.4462399445463532,0.1313339769941897,0.24076242810893106,0.1954519624918653,0.07303574011469227,0.126334695344608,0.19382614629967349,0.07758832289368695,0.10747439751949128,0.48770083683435206,0.09893670766336782,0.1857421125571696,0.05833629156312861,0.13720064766885576,0.09466931255098987,0.11570673958101374,0.15119074620095263,18087
2438-RISCY-b-1-c5-u0.8-m3-p7-f1.npy,0.1738435365735822,0.26029830386140923,0.6298072256014677,0.4798497720215974,0.15406396239093478,0.2574028338581953,0.24157585098153683,0.14510430683549552,0.19758438890639618,0.2757239918848654,0.1470599792003024,0.05950163457734425,0.6065748047231648,0.16340490300528138,0.24399956903004832,0.1568256222143336,0.2311362276210483,0.13331422430511575,0.15983854272451203,0.18503061918802455,19869
3500-RISCY-b-3-c2-u0.85-m2-p1-f1.npy,0.16897798736833936,0.20241513319977833,0.7633401890140163,0.08072424315162803,0.11503896153067092,0.21854026701518953,0.18147145138178294,0.15858210140150136,0.21727999211551302,0.17342164324090792,0.12459205098883577,0.149156796999146,0.610394488850911,0.13538671225046983,0.2532308228778525,0.11911805309036405,0.21745808932128335,0.13196002065119444,0.15831631604319563,0.10115672488092542,16090
2576-RISCY-b-1-c20-u0.9-m1-p4-f0.npy,0.1606657725216119,0.2911958915323216,0.7022475953134943,0.405788764101074,0.3696022832029326,,0.23597955871960224,0.21465908557609775,0.2842669461403541,0.25421147065910565,0.20868431429402745,0.083225316601866,0.8726991964028998,0.18321524131490935,0.24528281622263087,0.32339368122115725,0.21697712800333596,0.13846390368164502,0.16561154879567752,0.131821274665457,15635
2059-RISCY-b-1-c2-u0.75-m3-p8-f0.npy,0.10956316945698008,0.30918143334962933,0.7897683729660665,0.6342998603230147,0.6249933931959183,0.27893713806062614,0.2200343012382714,0.21271182447441517,0.190142543920229,0.2623346371576419,0.1360009018857729,0.20061250140487527,0.5705813724061344,0.19011452034853243,0.26697965123406486,0.2056955784325326,0.2475570169977213,0.23870038489767265,0.27388051415259407,0.30256293944205037,20502
3690-RISCY-b-3-c5-u0.75-m1-p8-f1.npy,0.0954754976979037,0.15212693191510904,0.6921517255348437,0.4438621384555467,0.1723187736297848,0.2729530892083303,0.20266084139838703,0.06603699126824142,0.12404468493134119,0.21673901858619726,0.0764453721200179,0.1021693724322659,0.5517874419601074,0.12103076761836862,0.17344195643079424,0.06898591882617441,0.14164592752070698,0.08477875815995944,0.10416302156107993,0.11240644136992517,19727
2911-RISCY-b-2-c2-u0.9-m3-p5-f1.npy,0.15791806755529558,0.1495321882168293,0.8883215870792336,0.7267481958685335,0.4306126500979896,0.25387771566564465,0.1881839493173439,0.24416215919345385,0.26553909897972044,0.1849218108584566,0.14209823117583953,0.20020734398004045,0.6758187036628193,0.16089689222007147,0.2434514351510107,0.1647142350017749,0.2349673525260904,0.17674988158222982,0.2078300538598763,0.09276479927421188,14365
2237-RISCY-b-1-c2-u0.9-m2-p2-f1.npy,0.25325119432040266,0.3094072869795355,0.7902866000308522,0.06948630845801063,0.2527244678905529,0.4044697171882867,0.22879042386347315,0.2924552763740985,0.1505983207011754,0.3115227175941178,0.10077615846826402,0.19666236418214408,0.6167455437404717,0.1538307524124377,0.2592731470430347,0.1829763736047016,0.32073540544524487,0.22594623292587457,0.26048429229688763,0.18974824223179865,15654
3335-RISCY-b-2-c20-u0.85-m3-p4-f1.npy,0.06013581882789387,0.1000696922281773,0.7315195763396711,0.8320833484472667,0.6337790355363159,,0.17897609573959117,0.1405932162639535,0.2120966594009659,0.21766479347735296,0.1492644021456762,0.10775172111767647,0.7813352356924098,0.17803384743948292,0.1820671018772828,0.2488857334437739,0.1706501309919351,0.11100977037533011,0.1345487491832924,0.10669085960535274,15852
3263-RISCY-b-2-c20-u0.7-m2-p6-f1.npy,0.149590577925649,0.3253143583771311,0.6768398885172919,0.4419055240587653,0.22564955969996028,,0.24267668755586086,0.15094152805832506,0.15516738301729766,0.26699141545572574,0.11847778017677132,0.0638031908717967,0.7597797920093947,0.19738357843525162,0.18224883523565877,0.18506685599337352,0.1877213970288134,0.11856000256803767,0.14316287290194862,0.13504195962803356,20150
3396-RISCY-b-3-c2-u0.8-m1-p5-f0.npy,0.15515389846277033,0.22633085916598522,0.7260027675448852,0.41403522519454616,0.16824159710128053,0.28308610639351517,0.2503478329878322,0.1478299786721543,0.23123995274344533,0.2747862608283813,0.15342494360987782,0.08577078235492491,0.5352399890526754,0.15096660346847368,0.27145876075522635,0.11201830158166687,0.22438211969755378,0.10984181120859549,0.13321112288420744,0.11689725561351783,17421
3627-RISCY-b-3-c5-u0.85-m3-p1-f0.npy,0.11696445117231596,0.16732666708650945,0.6557431157395337,0.6266285431210993,0.2547710407797032,0.23180676173180204,0.19474912489842827,0.11577620499131952,0.20894839255893488,0.21177268715032804,0.12033906339822312,0.08286734231917889,0.6114239000741056,0.12204770149744548,0.21061078636075564,0.09422947974598664,0.17799118878394382,0.03954471682360361,0.04986160324284905,0.05652075300521664,12432
3305-RISCY-b-2-c20-u0.8-m2-p1-f1.npy,0.2190740251827264,0.3428270122598662,0.6940911476251936,0.411501445659918,0.2102744296375267,,0.30414528658814355,0.23752101825533845,0.26798585018033033,0.27920979158337567,0.20711779393999036,0.12926274240970262,0.8159845578586907,0.23888302744901796,0.2920151604877624,0.2744448388750838,0.26149762671219606,0.13138150979258434,0.15766554998984472,0.14697210251757764,17121
